Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
3.1653E-3,74.203042367,0.619570468,0.007245667,0.727699531,0
3.16635E-3,74.51967782,0.619648644,0.007147753,0.732394366,0
3.17578E-3,74.837255697,0.620348836,0.007049838,0.737089202,0
3.17739E-3,75.154994687,0.62046828,0.006951924,0.741784038,0
3.21452E-3,75.47644687,0.623200446,0.00685401,0.741784038,0
3.21758E-3,75.79820526,0.623423998,0.006756095,0.746478873,0
3.22214E-3,76.120419402,0.623756238,0.006658181,0.751173709,0
3.22383E-3,76.442802698,0.6238794,0.006560266,0.755868545,0
3.23891E-3,76.766694181,0.624973973,0.006462352,0.76056338,0
3.24883E-3,77.09157715,0.625690085,0.006364437,0.765258216,0
3.25747E-3,77.417324132,0.6263119,0.006266523,0.765258216,0
3.29392E-3,77.74671594,0.62891244,0.006168609,0.765258216,0
3.29913E-3,78.076628943,0.629281351,0.006070694,0.769953052,0
3.30356E-3,78.406984858,0.629594277,0.00597278,0.774647887,0
3.30938E-3,78.737923111,0.630004906,0.005874865,0.774647887,0
3.31316E-3,79.06923948,0.630271042,0.005776951,0.779342723,0
3.31407E-3,79.400646686,0.630334922,0.005679037,0.784037559,0
3.3178E-3,79.732426321,0.630596591,0.005581122,0.788732394,0
3.32653E-3,80.065079046,0.631208578,0.005483208,0.788732394,0
3.33108E-3,80.398186547,0.631526547,0.005385293,0.79342723,0
3.33785E-3,80.731971558,0.631999232,0.005287379,0.798122066,0
3.358E-3,81.06777155,0.633397903,0.005189464,0.802816901,0
3.36084E-3,81.403855227,0.633593966,0.00509155,0.807511737,0
3.36752E-3,81.740606774,0.634054722,0.004993636,0.812206573,0
3.38487E-3,82.079093932,0.635246702,0.004895721,0.816901408,0
3.3875E-3,82.417843991,0.63542658,0.004797807,0.821596244,0
3.3893E-3,82.756774081,0.635549655,0.004699892,0.82629108,0
3.42338E-3,83.099111777,0.637863642,0.004601978,0.830985915,0
3.42991E-3,83.442102807,0.638303946,0.004504063,0.830985915,0
3.4497E-3,83.787072859,0.639631165,0.004406149,0.835680751,0
3.45087E-3,84.132160066,0.639709429,0.004308235,0.835680751,0
3.45825E-3,84.47798495,0.640201445,0.00421032,0.840375587,0
3.46046E-3,84.824030685,0.640348487,0.004112406,0.845070423,0
3.46359E-3,85.170389923,0.64055701,0.004014491,0.845070423,0
3.47631E-3,85.518021082,0.641400541,0.003916577,0.849765258,0
3.53664E-3,85.871684922,0.645348052,0.003818662,0.849765258,0
3.54269E-3,86.22595425,0.645739462,0.003720748,0.854460094,0
3.54286E-3,86.580240281,0.645750247,0.003622834,0.854460094,0
3.54412E-3,86.934652574,0.645831753,0.003524919,0.85915493,0
3.55217E-3,87.289869514,0.646350302,0.003427005,0.863849765,0
3.55357E-3,87.645226916,0.646440666,0.00332909,0.868544601,0
3.55577E-3,88.000803551,0.646581613,0.003231176,0.873239437,0
3.56792E-3,88.357595372,0.64736084,0.003133262,0.877934272,0
3.5871E-3,88.716305239,0.6485838,0.003035347,0.882629108,0
3.59276E-3,89.075581403,0.648943254,0.002937433,0.887323944,0
3.60173E-3,89.435754263,0.649510928,0.002839518,0.892018779,0
3.60374E-3,89.796127942,0.649637808,0.002741604,0.892018779,0
3.61263E-3,90.157391365,0.650198863,0.002643689,0.896713615,0
3.62882E-3,90.520273417,0.651214942,0.002545775,0.901408451,0
3.63494E-3,90.88376692,0.651597239,0.002447861,0.901408451,0
3.64912E-3,91.248678466,0.652480626,0.002349946,0.901408451,0
3.67013E-3,91.615691743,0.653781716,0.002252032,0.906103286,0
3.67175E-3,91.9828667,0.653881401,0.002154117,0.910798122,0
3.68896E-3,92.351762674,0.654938966,0.002056203,0.915492958,0
3.70913E-3,92.722675471,0.656170109,0.001958288,0.920187793,0
3.71902E-3,93.094577866,0.656770988,0.001860374,0.924882629,0
3.73169E-3,93.467747352,0.657537301,0.00176246,0.929577465,0
3.74388E-3,93.84213489,0.658270737,0.001664545,0.9342723,0
3.74409E-3,94.216544342,0.658283904,0.001566631,0.9342723,0
3.74807E-3,94.591351254,0.658522532,0.001468716,0.938967136,0
3.75631E-3,94.966982111,0.659016154,0.001370802,0.943661972,0
3.78122E-3,95.345104321,0.660500072,0.001272887,0.943661972,0
3.79241E-3,95.724344866,0.661161991,0.001174973,0.948356808,0
3.8133E-3,96.105675178,0.662391987,0.001077059,0.953051643,0
3.81671E-3,96.487346039,0.662591582,0.000979144,0.957746479,0
3.82131E-3,96.869477397,0.662861103,0.00088123,0.962441315,0
3.83745E-3,97.253222507,0.663802215,0.000783315,0.96713615,0
3.83951E-3,97.63717316,0.663921708,0.000685401,0.971830986,0
3.84787E-3,98.021960596,0.664407294,0.000587487,0.976525822,0
3.85818E-3,98.407778488,0.665003345,0.000489572,0.981220657,0
3.91261E-3,98.799039557,0.66811706,0.000391658,0.985915493,0
3.96072E-3,99.195111584,0.670821324,0.000293743,0.985915493,0
4.01091E-3,99.596202907,0.673596119,0.000195829,0.990610329,0
4.03797E-3,100,0.675072619,0.000097914,0.995305164,0
4.03797E-3,100,0.675072619,0,0.995305164,0
