Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
7.65169E-4,19.032883636,0.130592386,0.018862275,0,0
7.74272E-4,19.26426556,0.131941006,0.018562874,0,0
7.92152E-4,19.500208753,0.134577748,0.018263473,0,0
8.09073E-4,19.821556743,0.137058525,0.017864271,0,0
8.17878E-4,20.065690902,0.138343672,0.01756487,0,0
8.38186E-4,20.316331735,0.141293429,0.017265469,0,0
8.5245E-4,20.569842233,0.143353258,0.016966068,0,0
8.6611E-4,20.828084572,0.145316652,0.016666667,0,0
8.94905E-4,21.00646091,0.14942598,0.016467066,0,0
8.97045E-4,21.275251441,0.149729697,0.016167665,0,0
9.51908E-4,21.553478161,0.157445428,0.015868263,0,0
9.68345E-4,21.842498536,0.159729839,0.015568862,0,0
9.92164E-4,22.038823951,0.163018323,0.015369261,0,0
1.01579E-3,22.340685357,0.166255031,0.01506986,0,0
1.02478E-3,22.545498625,0.167479356,0.014870259,0,0
1.05427E-3,22.755940733,0.171473219,0.014670659,0,0
1.0745E-3,23.075269627,0.174189439,0.014371257,0,0
1.11774E-3,23.296181213,0.179938789,0.014171657,0,0
1.134E-3,23.521950041,0.182079203,0.013972056,0,0
1.15088E-3,23.751367205,0.184290693,0.013772455,0,0
1.16986E-3,24.101077506,0.186761955,0.013473054,0,0
1.18997E-3,24.337368478,0.189364137,0.013273453,0,0
1.19425E-3,24.576063631,0.189916263,0.013073852,0,0
1.21344E-3,24.818100454,0.192380376,0.012874251,0,0
1.24117E-3,25.064884552,0.195915792,0.012674651,0,0
1.28028E-3,25.320753671,0.200849656,0.01247505,0,0
1.31115E-3,25.581640057,0.204700498,0.012275449,0,0
1.32846E-3,25.84666105,0.206844492,0.012075848,0,0
1.36432E-3,26.119126769,0.211248386,0.011876248,0,0
1.37035E-3,26.256161292,0.211983541,0.011776447,0,0
1.41856E-3,26.537720715,0.217817141,0.011576846,0,0
1.42683E-3,26.822671847,0.218809902,0.011377246,0,0
1.43074E-3,27.108745764,0.219277976,0.011177645,0,0
1.43979E-3,27.252724764,0.220358957,0.011077844,0,0
1.48844E-3,27.550151151,0.226121085,0.010878244,0,0
1.52922E-3,27.853103665,0.230885819,0.010678643,0,0
1.55447E-3,28.008551129,0.233807484,0.010578842,0,0
1.57637E-3,28.322308681,0.236321981,0.010379242,0,0
1.61909E-3,28.645060078,0.241182587,0.010179641,0.05,0
1.62713E-3,28.807772875,0.242089729,0.01007984,0.05,0
1.62929E-3,29.133563838,0.242333738,0.00988024,0.05,0
1.62945E-3,29.296508878,0.242351527,0.009780439,0.05,0
1.66506E-3,29.627175507,0.246343022,0.009580838,0.05,0
1.67357E-3,29.794532088,0.247290338,0.009481038,0.05,0
1.70556E-3,30.135462403,0.250832286,0.009281437,0.05,0
1.70981E-3,30.306443475,0.251300105,0.009181637,0.05,0
1.71568E-3,30.649281631,0.251945307,0.008982036,0.05,0
1.74665E-3,30.823946235,0.255331653,0.008882236,0.05,0
1.75337E-3,31.174110432,0.256062541,0.008682635,0.05,0
1.75838E-3,31.349948595,0.256606986,0.008582834,0.05,0
