X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-103.783333333,21.2283333333,train,6.536216547820932E-4,14.343167392018174,0.3643252392960177
-90.376,19.943,train,0.002226832919693178,94.4079639072431,0.6613165887030823
-110.9,27.92,train,0.0010592881109638419,29.797557559406055,0.4815542816000296
-99.15,23.74,train,0.001462979206407629,54.061459730932114,0.561945477448333
-99.1583333333,20.215,train,0.0014822327112203298,55.82860611001267,0.565161314237491
-99.1416666667,19.8083333333,train,0.0013977984401208846,49.03330586319227,0.550696440374963
-100.338611111,18.4316666667,train,0.0016976682926012573,66.91369580077263,0.598169128390398
-103.418333333,25.095,train,2.1264643553645706E-4,3.490765482973433,0.15715667064086933
-110.8084,31.8018,train,0.0024535238905524686,97.64902113183307,0.6826792096091644
-110.7903,31.6115,train,0.0019921742172362023,86.5860801969421,0.6359463948948172
-110.8529,31.8334,train,0.002130113666698578,91.1292837473905,0.6513007877812563
-109.929,31.4482,train,0.001390009487332617,48.287608577335654,0.5493134428797918
-111.154,31.3699,train,0.002190380058353848,92.63639327562272,0.6576099992948872
-111.616667,31.783333,train,0.002683911214311417,99.18362594362262,0.701795315486596
-104.53,22.26,train,0.0010726396042027664,30.543554976158813,0.4846820619808014
-88.14,20.69,train,0.0016810039391567007,65.38536307243096,0.5957957856329803
-92.0508333,16.045,train,0.001712714668098697,68.10828334121521,0.6002882213078278
-109.0602778,28.6244445,train,8.003446425920138E-4,19.507020788539222,0.41238216223538154
-100.23305,18.85,train,0.001620610961986359,61.08476188390214,0.586954549745257
-106.35,23.2,train,0.0017947647499432196,75.12840834577953,0.6114616813384135
-94.11666,16.75,train,0.0015204222116080802,57.626685182608064,0.571402252607342
-102.24,19.01,train,0.0016937636375190788,66.57489290777758,0.5976155297109672
-95.85,15.96,train,5.26453533746356E-4,10.53076086661402,0.31582927871854183
-89.6177778,21.1011111,train,0.001956306737356962,85.59659151745143,0.6317298122084971
-89.8172223,20.3822223,train,0.0022121107055907687,93.29725475700472,0.6598293119090367
-100.21,18.14,train,0.0017681590592817562,73.34387865344114,0.6079076221832717
-100.743333333,19.755,train,0.0010364950099595001,28.684955891244115,0.4761260121085246
-110.086,30.596,train,6.112366678975906E-4,12.949318052889195,0.34894393120309586
-100.071666667,18.9183333333,train,0.0015978514123503324,60.277114616735815,0.5835214852115971
-102.298333333,20.6516666667,train,9.035992634653348E-4,23.024659675436826,0.4420656822720095
-99.91,21.3466666667,train,0.00137634285055231,47.52922924734645,0.546866123515765
-109.933333333,23.5333333333,train,7.558810216592379E-4,17.325376851266935,0.39860410074495717
-98.1583333333,20.8233333333,train,0.0013142592763869213,43.37175566957727,0.5354055833496363
-110.272,30.319,train,7.860744165865362E-4,18.849520266304218,0.4080295123380891
-97.217,18.4,train,0.0014009637177856858,49.55256420951289,0.5512560409424497
-101.263,20.43,train,0.0014165055002397344,50.6045165972165,0.5539836247476481
-96.308,16.673,train,0.001413570797401427,50.321998714216164,0.553471126551747
-96.6667,19.3333,train,0.002069407803355017,89.42179120437991,0.644706053944897
-100.09,21.347,train,0.0013978767680229774,49.05635632362722,0.5507103050811298
-101.68,21.118,train,0.0010270666465534552,28.33346599500873,0.4738472296470162
-100.933,21.155,train,9.097696973995247E-4,23.549090728788798,0.44374487546571
-101.287,19.587,train,0.0016810392972683118,65.39152242475053,0.5958008510260627
-96.712,17.105,train,0.001459579550186647,53.622941545027714,0.5613726989730012
-110.90158,31.40889,train,0.0017321824574064533,69.31603732971317,0.602997072519577
-111.825,31.81389,train,0.0018213214215729385,76.39875724794365,0.6149455160634666
-111.575,31.734,train,0.0026967058473834193,99.72218540793865,0.7027896535841041
-101.25389,17.95639,train,0.0020191063699442945,87.39040619884192,0.6390496092751132
-110.636,32.8458,train,1.8909331284444004E-4,2.917209554258098,0.1422254132491136
-110.773,31.3653,train,0.0018512702703408998,79.33104707181356,0.6188001478627788
-110.806,31.7639,train,0.002129072855134292,90.91615943567167,0.6511897833974133
-110.93167,31.52,train,0.0018839111509199344,81.57232438631873,0.6229143202817145
-99.709,16.824,train,0.0011828148730849673,36.34658961938069,0.5091198936986052
-97.479,18.181,train,0.0011986958051333836,37.06387462149697,0.5124525929884469
-102.575,22.772,train,4.828171084537398E-4,9.631996729509437,0.2974373807900881
-100.238,18.846,train,0.0016686007553254941,64.0510871541316,0.5940110409395705
-100.91,18.23,train,0.0018289692537146226,77.67581410975541,0.6159372395302987
-100.191,18.887,train,0.0016430608007685966,62.39268024865485,0.5902858965114767
-99.538,18.991,train,0.0014742002075370465,55.53233850487256,0.5638254346824512
-101.612,26.752,train,4.624520805835118E-4,9.205471027184139,0.28851119385365703
-104.894,21.516,train,7.9184032432774E-4,19.0283584133313,0.40979594786272733
-100.976,22.151,train,5.737822395341405E-4,11.479120079186602,0.3347188537718875
-100.153,18.906,train,0.0014013776525130409,49.617007899009934,0.5513291188698574
-100.308,25.671,train,0.0012035608869572325,37.40087393164745,0.5134645204319106
-106.089,28.635,train,3.693161490875261E-4,6.835070115629254,0.2446198625852733
-99.382,20.737,train,0.001428542789083407,51.315928056010556,0.5560734906690998
-99.234,18.919,train,9.202789611500866E-4,23.753564600007415,0.44658166891524514
-103.098,19.833,train,0.001197176425249039,36.782032292039226,0.5121357018319552
-112.033,26.233,train,2.305656846153075E-4,3.768401625240121,0.1681727651749404
-110.033,23.167,train,0.0019308775778837644,84.42898947406347,0.6286806961538091
-89.018,20.931,train,0.002070007436128979,89.43719858511824,0.6447724141488693
-92.19,16.11,train,0.0016211116996210984,61.10040516095225,0.5870294451241157
-110.017,23.65,train,0.0011596368333433508,34.215857082727716,0.5041732578546242
-109.783,23.5,train,0.0011272786386153648,32.85850830232722,0.49709827792895483
-112.4,27.0,train,7.367368350678441E-4,16.55839721695853,0.3924708266039464
-108.86,26.99,train,0.0016120901238932046,60.599272903126725,0.5856759100010013
-100.98,22.15,train,5.765301824010411E-4,11.684652889516569,0.3357836104214214
-100.15,18.91,train,0.0014128918824293545,50.04000238830084,0.5533523972814814
-88.71,20.51,train,0.0017544878437441428,71.75804354848485,0.6060559764237571
-101.04,18.12,train,0.001888633301686364,81.87749217060406,0.6235021752845759
-103.73,19.24,train,0.0014976790863888204,56.87027338561401,0.5677073264769364
-99.417,23.35,train,0.001491038679312068,56.62676047071929,0.5666164568415012
-99.283,23.433,train,0.0013767336228702894,47.57447100194409,0.5469364691721226
-99.15,23.117,train,0.0014709560192825548,54.98119618822077,0.5632835663415381
-98.9,18.9866666667,train,0.0018263069808936196,77.12717311031788,0.6155925926403705
-98.8333333333,17.4083333333,train,0.0010895311969557717,31.15659635186792,0.4885854952776966
-102.52,20.33,train,0.001340229535738612,45.35144383188019,0.5402694481854199
-101.808333333,17.95,train,0.0015683645979340823,59.23594395363448,0.5789878882686795
-108.633333333,28.4833333333,train,5.824697847432692E-4,12.04938075789686,0.33807344768480135
-110.7304,31.4157,train,0.0017436133141159626,70.29228101237531,0.6045705818559753
-99.0,23.0,train,7.993801155180487E-4,19.436433069326053,0.41208998383222606
-93.1769723,16.8121667,train,0.001339092440666585,45.084173356692986,0.5400586191184619
-95.9277778,15.9019444,train,0.0012974551816273914,41.98146556093209,0.5322031933605679
-99.61,25.9,train,8.74739776198097E-4,21.77906499967636,0.4340754747377031
-103.34,20.67,train,7.758945829954815E-4,18.259291444933023,0.4048848821753289
-96.76,19.28,train,0.0018937938365864834,82.51887281646536,0.6241425117824108
-98.666667,23.2,train,0.00169299445818724,66.40618158434386,0.5975062962317431
-99.45,17.3,train,0.0011428036704945537,33.374420841578775,0.5005177850367714
-96.1926666,15.7831389,train,0.0014315708709273694,51.601859610769466,0.5565961347332204
-89.4333333,21.0833333,train,0.0018575106861674524,79.8876419815263,0.619593638638398
-109.7,23.261,train,6.990222687144512E-4,15.450157375644629,0.38001462702829075
-99.725,20.375,train,0.0015121131325885185,57.3229993679544,0.5700596768209325
-94.94,16.66,train,0.0018194476434054117,76.03372522617678,0.6147017544872866
-99.2083333333,20.765,train,0.0014895265615994019,56.57103031272327,0.5663672798604
-103.955,20.2,train,8.404735100527946E-4,20.72244891866326,0.4242859872049778
-103.755,23.8483333333,train,5.967495535226738E-4,12.522020416859611,0.3435145133311568
-98.1888888889,24.7447222222,train,3.2830082435241533E-4,5.6659794265872625,0.22352548178454687
-100.196666667,17.9816666667,train,0.001988807246836253,86.38674314856053,0.635554684708894
-105.483333333,25.1166666667,train,5.068298423907986E-4,10.207748332490034,0.3076788463231048
-99.735,20.5,train,0.0016097410836090997,60.54612103484071,0.5853220190290306
-111.966666667,26.2333333333,train,0.001063327301449684,30.00997624773478,0.4825045188415598
-98.9244444444,21.2077777778,train,0.001366827989284034,46.74465679284635,0.5451465198103261
-100.713333333,19.5866666667,train,6.740025483690532E-4,14.853493355129613,0.37146551788377435
-110.206,30.338,train,8.418124680100744E-4,20.769220441258078,0.4246748666122351
-100.7,18.33,train,0.0012981415374006607,42.05106276055612,0.5323348580753688
-111.6404,31.8273,train,0.0021451442210105617,91.77087633417024,0.6528959816193896
-111.54,32.03,train,0.002019169622982461,87.59119924239307,0.6390568352356766
-111.5426,31.4888,train,0.002309178485325085,96.2198450031253,0.6694012750412287
-100.16111,18.14861,train,0.0018689102320113766,80.6332331669514,0.6210346343870238
-111.241,31.393,train,0.0020107067346092408,87.07942101162506,0.6380874667063373
-110.714,31.5273,train,0.0018925656724471244,82.32677520936093,0.6239903146359997
-111.58611,31.78972,train,0.002293148997809015,95.93110546932678,0.667857895984109
-100.878,20.21,train,0.001937130720796208,84.81651028097545,0.6294351591630758
-90.525,19.842,train,0.0016683717532828025,63.88536410613778,0.5939779407053192
-109.73,28.569,train,0.0010229999951041544,28.110399917957675,0.4728582118282605
-109.039,29.324,train,6.446696794717829E-4,14.076618959974542,0.3611374535038904
-101.928,18.918,train,0.0017940427956894345,74.9632892997532,0.6113660914213058
-101.585,20.098,train,0.0018631425921795323,80.26011371375631,0.6203069246458749
-101.19,19.7,train,0.0018759288039203045,81.00797156440748,0.6219164219060114
-101.257,19.755,train,6.403961570442098E-4,13.882319308802725,0.35960435647129096
-88.5402777778,20.6294444444,train,0.0017056105158262801,67.5947232372309,0.5992904828239737
-89.4683333333,19.8422222222,train,0.0018522052965016299,79.51528754102024,0.618919250493627
-111.2785,31.5046,train,0.002242943086124753,94.85445633218454,0.6629292489471919
-99.017,24.617,train,9.91428625487681E-4,26.61035689985551,0.4650516358585172
-98.967,24.567,train,9.795998171392515E-4,26.121810709734834,0.462066878697311
-88.3619444444,21.0283333333,train,0.001734788873174827,69.64252013043257,0.6033569586431972
-88.9444444444,20.4,train,0.0018949993041088395,82.89639557701496,0.6242917765402382
-110.77662,31.52637,train,0.00182370213549579,76.82724536715484,0.6152547808600275
-111.63333,31.9,train,0.0027760169515561816,99.99998932980493,0.708808380657366
-110.6008,32.1354,train,0.00176176089077254,72.81389531366663,0.6070432182775496
-109.256,31.3441,train,7.782904452141333E-4,18.3956385529504,0.40562798520749227
-111.581,31.7605,train,0.0026914512249742156,99.45279052218883,0.7023820928325614
-111.186,31.7028,train,0.0019702029512506905,86.14190718471619,0.6333749906092402
-110.56667,32.08333,train,0.001930167138828292,84.37920658905415,0.6285947848694174
-111.05031,31.56775,train,0.0017475740526956905,70.61423684610514,0.6051128898054852
-109.885,31.4481,train,0.001369224012320947,46.842236610950636,0.5455807770469857
-110.94233,31.67183,train,0.0023763505316597073,96.92209833876673,0.675715838744678
-110.76667,31.525,train,0.0019128993272603458,83.59790483785353,0.6264943445852088
-110.58333,32.18333,train,0.0019165938484649572,83.85060243601653,0.626945737990663
-104.89,21.52,train,7.98507102645407E-4,19.372542703584234,0.41182527665180446
-100.31,25.67,train,0.0011980521185510464,36.939458937839824,0.5123183920530062
-101.61,26.75,train,4.870484882257089E-4,9.776275501049719,0.29926400550384247
-104.67,24.02,train,4.636908305017698E-4,9.251376144799831,0.2890606235612443
-102.58,22.77,train,5.716588199159452E-4,11.397854455339324,0.33389374270302685
-99.23,18.92,train,0.0021211985620572206,90.27793579871337,0.6503476807288595
-100.571666667,19.895,train,0.0012146796703281634,38.1406512580741,0.5157615096153639
-90.0611111,18.6019444,train,0.0011712340972951667,35.05176019455458,0.5066607346008746
-105.6,22.5833333,train,0.0012051987901544818,37.54592228329811,0.5138042565790314
-108.707,27.66,train,7.235919220309646E-4,16.099511384121097,0.3881866073096736
-96.76,17.03,train,0.0014711642015027815,55.09074306181959,0.5633183789000916
-94.15,16.71666,train,5.369873267288269E-4,10.787064926937235,0.32012568906744715
-105.9386111,23.4066667,train,0.0012302447207650728,39.0344824152366,0.5189408438237697
-107.2166667,24.8666667,train,0.00169499836762364,66.68202916506256,0.597790753536227
-88.95,21.03333,train,0.0017697763669807275,73.52064218415677,0.6081255215120441
-90.31,20.52,train,0.0019442336661313496,85.01103933110933,0.6302884430966262
-99.96666,25.25,train,9.291065674770356E-4,24.225811814490456,0.448942263789837
-110.836469,31.523864,train,0.0019157274294262362,83.65880330597695,0.6268399776205812
-109.28333,31.3375,train,7.951164722966789E-4,19.178053663404857,0.4107949352966011
-111.237,31.4611,train,0.0022553037380668777,95.30450518059402,0.6641562011324113
-111.07,28.1,train,0.0015383226398407097,58.5468042832037,0.5742662933996137
-89.917,18.54,train,0.0011419064209081543,33.3125812044335,0.500321425552813
-100.725,19.9883333333,train,0.0017762566176162378,74.05232081682426,0.6089961796081151
-100.342,25.578,train,9.264425466604372E-4,24.031001409091246,0.44823200096328236
-100.083333333,20.905,train,0.0012076096902923238,37.6827521559223,0.5143034665330662
-99.0672222222,21.155,train,0.0014134508091975364,50.27236974807556,0.5534501474974199
-98.2916666667,21.2533333333,train,0.0013858668356104469,48.081145107744575,0.5485744043759598
-99.4816666667,20.5533333333,train,0.001396927611824084,48.777600909463565,0.5505422386845237
-110.425,29.55,train,9.098714856741235E-4,23.569794537793822,0.44377249091414606
-111.132,28.036,train,0.0018563163247260063,79.80395357223156,0.6194420271090463
-100.518,20.553,train,0.0014471498365666517,53.0409833515302,0.5592657138087012
-106.517,25.117,train,5.95486681669868E-4,12.473063925584338,0.34303692552301546
-100.842,20.215,train,0.0019253668459469169,84.0429855627466,0.6280132563003195
-99.076,21.208,train,0.0011506510327483818,33.829083761339135,0.5022285940667953
-96.228,16.713,train,0.0013440985968796561,45.62026878513987,0.5409853662956878
-101.428,19.895,train,0.0010351112630778453,28.540426165075175,0.47579280494773274
-89.618,20.995,train,0.0020507125354618403,88.81809637902839,0.642624574896908
-101.615,20.267,train,0.0015042635642702694,57.02087043709193,0.5687835992332299
-105.049,19.506,train,0.0011958802573597725,36.58558619422721,0.511865039345183
-100.653,20.187,train,0.0012791607228135604,40.95497536496722,0.5286662080567482
-98.68,21.1816666667,train,0.0013126554918351963,43.094275105124076,0.5351018407558724
-111.133,28.033,train,0.0018721875289915042,80.82029763458256,0.6214468932411306
-95.2883333333,17.105,train,0.0012849554828962724,41.2780240884503,0.5297923201276523
-100.16,25.374,train,0.001194586709266686,36.56189325800846,0.5115946243396625
-89.517,21.05,train,0.0020855113150242185,89.64588149391967,0.6464796335945192
-103.731,19.243,train,0.0014840495108371797,56.124800132467456,0.5654623308700495
-110.815,31.811,train,0.0024872638509468386,98.14635247319505,0.6856304960603606
-109.55,30.9,train,2.902004004395582E-4,5.115566398144414,0.20284661337206708
-100.25,22.21666,train,0.0013393031543896222,45.13370092766751,0.5400977021950099
-110.307,32.8976,train,3.1798253971510813E-4,5.462494243241202,0.21803195079433393
-111.332,31.5747,train,0.0021957644083518734,92.85619553332435,0.6581625877484519
-93.1457222,16.9034167,train,0.0012432218098679473,39.75288753287683,0.5215598183654039
-95.4,16.5,train,0.0026542638755456603,98.9152265573507,0.6994654954458215
-107.698,27.07,train,6.989171972252928E-4,15.444980917167921,0.3799792109522925
-110.9,27.93333,train,0.0013501321182407143,46.02468020273388,0.5420973499451086
-112.467,27.033,train,0.0011682936326767135,34.81707344729984,0.5060324043642973
-109.917,23.233,train,0.0010642040637335677,30.184565099161897,0.48271032107943307
-95.0175,16.67222,train,0.001820205429487071,76.18099306315244,0.6148003727556182
-92.0883333,15.6938889,train,9.431226041736859E-4,24.73429450973906,0.45264920705924583
-98.16666,23.23333,train,0.0017160701431844542,68.27966123775525,0.6007577534352891
-89.09,20.7,train,0.001961667797282863,85.7936596393422,0.6323662565798389
-94.13333,16.7,train,0.0015745360414890198,59.799771510427085,0.5799448960644903
-93.14,16.82,train,0.0012382869995822298,39.41539649130629,0.5205672654951138
-89.6380555,21.0283334,train,0.00204396594797576,88.40759227987758,0.6418674273452198
-89.63,21.07,train,0.0020140501061464496,87.18864464859234,0.6384710495752418
-111.0333333,28.0,train,0.001441954489889803,52.607685433460986,0.558379029719043
-104.6666667,24.0333337,train,4.765835684395406E-4,9.475684205302926,0.29472903787064175
-110.85,30.5333333,train,7.804626588626248E-4,18.556679070237557,0.4063001189703177
-89.55,21.19,train,0.0018016116262408344,75.30850449908334,0.6123659056195625
-110.844358624,31.5244603551,train,0.0018788533153948697,81.31664994848536,0.6222826367567643
-106.3333333,23.3333333,train,0.0019546278476709846,85.36663209494924,0.6315300475481788
-99.183,21.016,train,0.0014701451555609322,54.6876081825833,0.5631479195043689
-89.6666667,21.2,train,0.0018167652312913664,75.85177821084949,0.6143522593134052
-106.4166667,23.2166667,train,0.001761292742840296,72.6042073281032,0.6069798210004558
-105.529998779,20.2800006866,train,0.0012299971551072563,39.00906850284472,0.5188906025567713
-105.231,20.613,train,4.5830146588544143E-4,9.051659145476581,0.2866640425700002
-90.505,19.785,train,0.001572406532484101,59.642230878584165,0.5796151644061206
-100.873333333,20.5916666667,train,0.0013733004186697007,47.25370410217403,0.5463176860659137
-111.07565,31.55401,train,0.0019361827140308117,84.6233308849432,0.6293209761452982
-95.7716666667,16.7133333333,train,0.0011069056853338052,32.072979681815234,0.4925393011119692
-100.385,20.2666666667,train,0.001321069522213019,43.620677124396856,0.5366909747610941
-111.04,28.09,train,0.001569874526312767,59.36500875189476,0.5792224360725633
-98.6166666667,21.3333333333,train,0.0013237127571526944,43.75439337281612,0.5371879549061759
-99.5383333333,19.5666666667,train,2.0297685846875756E-4,3.195237832245757,0.15109009253049127
-110.80333,31.50667,train,0.0018114342850964133,75.67040971478222,0.6136557974367416
-110.934,31.3403,train,0.0018429077419248525,78.77617047713434,0.6177316182400446
-99.188,21.206,train,0.0013016726597490605,42.402139865148406,0.5330110690438289
-104.217,21.228,train,7.597411709526291E-4,17.57895024901928,0.3998258152599478
-97.05,18.13,train,0.001082692056725326,30.955613051831527,0.48701220288506725
-99.4666666667,24.0666666667,train,0.0011452195172628227,33.54141520500132,0.5010457170850326
-99.533,21.133,train,0.0014613670428602029,53.76885929828312,0.5616740446575209
-104.582,25.095,train,4.1005777845413944E-4,7.708633421645611,0.26446860641974335
-99.32,21.182,train,0.0015791546994147082,59.87860150971024,0.5806582712586771
-100.265,20.5,train,0.0016748864574799099,64.70969431707523,0.5949174816053349
-99.9136111111,25.0786111111,train,9.924847429169292E-4,26.650526770986353,0.4653165155743103
-87.8344444444,20.6952777778,train,3.6712969530500937E-4,6.75207313741832,0.24352432144606298
-88.3666666667,20.8388888889,train,0.0016455980457187466,62.55706156034644,0.5906590232659796
-88.4125,20.9958333333,train,0.0016983648654286159,67.08393439809684,0.5982677278212407
-88.1263888889,20.8958333333,train,0.0017202158391824561,68.5488641130862,0.6013363401414515
-88.9544444444,20.0897222222,train,0.0018920291239591816,82.13896788652748,0.6239237855231617
-88.7,21.2333333333,train,0.0014537383944523644,53.33113603680624,0.5603850679149943
-88.3583333333,21.0166666667,train,0.001735675998710193,69.999909857304,0.6034793015065992
-88.4022222222,21.0902777778,train,0.001659938121289724,63.55029494064842,0.5927551624076044
-109.736956,31.890821,train,9.476357739047213E-4,25.06440233360147,0.4538322522310184
-110.56667,32.89167,train,2.808199970774503E-4,4.925766648648406,0.19758534909481149
-103.16,18.77,train,0.0013005946543327555,42.31124718190106,0.5328048381497121
-99.14,23.73,train,0.0014760996825282603,55.602317065152796,0.5641420753714929
-94.6,16.5,train,2.9962450006360935E-4,5.288113042399562,0.20806336376006723
-110.81833,31.79222,train,0.002493309873116734,98.39551952792065,0.6861535605168154
-101.03,18.12,train,0.0018944229039916534,82.71588124594787,0.624220419669409
-102.78,18.73,train,0.0016823325410712528,65.55998947037438,0.5959860335665583
-98.96666,24.56666,train,9.866468927547637E-4,26.323501469588745,0.46384906107937524
-99.99,18.99,train,9.763569369172646E-4,26.028995866608263,0.4612427782376096
-99.74,24.72,train,0.0011723913040642747,35.26211250726001,0.5069075730671173
-110.7483333,30.8713889,train,7.286504821243826E-4,16.2811384094961,0.3898424373224293
-98.4380555,18.8658333,train,0.0017932048574450044,74.77052012680163,0.6112550857207787
-89.5969444,21.0955555,train,0.001971331975984655,86.18791622999431,0.633508010898529
-102.13333,19.28333,train,0.0017317114881430788,69.14305972032747,0.6029319728100556
-92.16,16.1,train,0.0016340281262997832,61.66118952947079,0.5889520137620397
-104.8333333,21.8166667,train,0.0012324671000419592,39.25606458988078,0.5193913866429255
-94.1666667,16.7,train,0.0014675871301553665,54.354906820589704,0.5627194427278472
-104.98,21.51,train,0.001009324739811813,27.823258900482728,0.46950491412281853
-93.77694,16.23472,train,8.336050603829585E-4,20.328085518365096,0.42228285952672234
-100.19,18.88,train,0.0016791073542277717,65.05515390179862,0.5955238952410195
-110.766,31.5368,train,0.001887123733335883,81.76125656300557,0.6233144503023429
-110.8149,31.8544,train,0.0023806486589858784,97.16005952619832,0.6761116864672599
-108.78611,27.00556,train,0.0016191460846042664,61.00167175702572,0.5867352918232458
-109.891347,32.936517,train,1.4442424435818114E-4,2.3338677424290943,0.11240435206397408
-111.052,31.5872,train,0.0017127102077145369,68.10805553371179,0.6002875964306047
-110.89342,31.51369,train,0.0018216811229245782,76.58034623537016,0.6149922746696821
-98.669,24.602,train,0.0011463604599248093,33.634238359764815,0.501294658098373
-99.167,17.408,train,0.0010685349229654913,30.429562253473698,0.48372450623695445
-101.803,17.982,train,0.0014374723349619544,52.319399732888336,0.5576111935959847
-107.621,25.54,train,0.001074283078202095,30.75837917769975,0.4850644628064398
-100.275,20.375,train,0.0014170818641121526,50.654410325192366,0.5540841391588698
-102.547,20.54,train,0.0010477900579174836,29.060567582437958,0.4788301080171132
-109.367,28.483,train,9.403576124833887E-4,24.591784499100484,0.4519218797315645
